fighter,fighter_id,event_date,weight_class,win_rate,total_fights,current_streak,sig_str_per_min,td_att_per_min,td_success_per_min,ctrl_sec_per_min,kd_per_min,distance_str_per_min,clinch_str_per_min,ground_str_per_min,sub_att_per_min,distance_strike_ratio,clinch_strike_ratio,ground_strike_ratio,head_target_ratio,body_target_ratio,leg_target_ratio,win
Paige VanZant,4d5197f331c47290,2015-09-04,Women's Strawweight,1.0,2,2,7.201184007559862,0.6330688308620187,0.2928751094373185,60.0,0.0,0.8411039619783489,2.825150432885393,3.5349296126961187,0.19823788546255508,0.1170785417176413,0.385490579887448,0.49743087839491074,0.7866405676535356,0.13726449718620015,0.07609493516026425,True
Alex Chambers,26b63bc5c0c1f65d,2015-09-04,Women's Strawweight,0.5,2,1,5.6000000000000005,0.6,0.30000000000000004,13.1,0.0,4.0,1.5,0.1,0.2,0.6363636363636364,0.32196969696969696,0.041666666666666664,0.4128787878787879,0.24242424242424243,0.3446969696969697,False
Sabah Homasi,71f048adbfed5b49,2018-01-19,Welterweight,0.0,2,-2,7.199999999999999,0.4,0.2,7.300000000000001,0.0,4.4,2.3,0.5,0.0,0.6293706293706294,0.30652680652680653,0.0641025641025641,0.6736596736596736,0.21445221445221446,0.11188811188811189,False
Abdul Razak Alhassan,eae431e70064e046,2018-01-19,Welterweight,0.6666666666666666,3,1,5.466666666666666,0.19999999999999998,0.06666666666666667,9.6,0.26666666666666666,4.133333333333334,1.1333333333333335,0.19999999999999998,0.0,0.7034883720930232,0.21317829457364343,0.08333333333333333,0.8917599770312948,0.047947171978179735,0.060292850990525414,True
Carla Esparza,d910665038efc639,2017-02-18,Women's Strawweight,0.6666666666666666,3,1,4.0128569378677,1.8388577988233605,0.5706127134452575,44.599999999999994,0.0,1.0333189840723203,0.8941885492897116,2.085349404505668,0.06600660066006601,0.3134920634920635,0.26587301587301587,0.42063492063492064,0.7142857142857143,0.28571428571428575,0.0,False
Randa Markos,4a57ebb14315b251,2017-02-18,Women's Strawweight,0.4,5,-1,7.735531819611056,0.844454650265362,0.23056588312641138,38.720000000000006,0.0,5.967360006098085,0.8222751569780182,0.9458966565349545,0.0764741641337386,0.7584652268236399,0.13484931393276126,0.10668545924359876,0.8292658458732329,0.05521314374939547,0.11552101037737153,True
Devin Clark,cc7040fe76f0ef91,2017-04-14,Light Heavyweight,0.5,2,1,6.1,0.7,0.2,44.7,0.1,4.8,1.0,0.3,0.1,0.7112462006079028,0.18161094224924013,0.10714285714285714,0.6223404255319149,0.31382978723404253,0.06382978723404255,True
Jake Collier,92fa1401b7927da3,2017-04-14,Middleweight,0.5,4,1,6.549999999999999,0.45,0.15000000000000002,23.049999999999997,0.1,5.299999999999999,1.0,0.25,0.05,0.7826624453490125,0.1710412583546912,0.046296296296296294,0.6030152268958239,0.2916591285994271,0.10532564450474899,False
Emil Meek,103b06d8707895a9,2018-07-21,Welterweight,0.5,2,-1,5.976190476190476,0.11904761904761904,0.05952380952380952,30.0,0.0,3.307142857142857,0.45952380952380956,2.2095238095238097,0.25952380952380955,0.5533333333333333,0.07666666666666666,0.37,0.5833333333333333,0.2866666666666667,0.13,False
Bartosz Fabinski,e17ac6410c8377f4,2018-07-21,Welterweight,1.0,2,2,2.7946553438137123,0.9081871640634216,0.6780232185883504,60.0,0.0,0.5516520918633844,1.7632984549023574,0.4797047970479705,0.0,0.24878048780487805,0.49121951219512194,0.26,0.6063414634146341,0.30829268292682926,0.08536585365853659,True
Clay Guida,c47df9303d318c67,2022-12-02,Lightweight,0.5151515151515151,33,-1,4.837006784719109,0.9152452162180427,0.303087227482702,36.296969696969704,0.03275178119994321,3.186441467694574,0.6181050758990045,1.0324602411255315,0.0780133346681972,0.5999563020417764,0.12318305735205358,0.27686064060617005,0.5971585315992887,0.13923460669548768,0.26360686170522357,True
Scott Holtzman,df1eb4354d18a906,2022-12-02,Lightweight,0.5833333333333334,12,-2,9.810041054070483,0.49559837143311963,0.2719361410080143,42.016666666666666,0.057185255430869476,6.162308715053481,1.6577240794841248,1.9900082595328776,0.02982456140350877,0.6523240714706798,0.15577259922873696,0.19190332930058307,0.6862109781239818,0.19445621806503274,0.11933280381098549,False
Tamires Vidal,4f3064faf17aa711,2023-09-22,Women's Bantamweight,1.0,1,1,3.4,0.2,0.0,11.2,0.2,2.6,0.8,0.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.35294117647058826,0.4117647058823529,0.23529411764705882,False
Montel Jackson,cc1a8b4b38b92c6d,2025-05-02,Bantamweight,0.8,10,5,4.710735031435827,0.39280460706424164,0.2617190984731515,30.339999999999996,0.16607740347557984,2.558578525536475,1.1726735056504753,0.9794830002488771,0.029950248756218906,0.5072886141636141,0.194180173992674,0.29853121184371184,0.7425859279609279,0.17545291514041517,0.0819611568986569,True
Daniel Marcos,850266b3dc4e506e,2025-05-02,Bantamweight,1.0,5,5,14.64,0.24000000000000005,0.12000000000000002,14.6,0.08,12.559999999999999,1.6800000000000002,0.4,0.0,0.8557309757797127,0.1185603259066453,0.025708698313641996,0.6123707651035322,0.19388870315811957,0.1937405317383482,False
Irene Aldana,578ef12674df1e6a,2019-09-20,Women's Bantamweight,0.5,6,-1,17.200000000000003,0.13333333333333333,0.06666666666666667,3.5333333333333328,0.0,15.166666666666666,1.3,0.7333333333333334,0.03333333333333333,0.8728880952717475,0.07556869485170926,0.051543209876543206,0.7077449566995989,0.12370079326138857,0.16855425003901262,True
Erick Silva,5866fc86183a9fb8,2016-03-04,Welterweight,0.5454545454545454,11,-1,2.8545454545454545,0.21818181818181817,0.10909090909090911,13.963636363636363,0.03636363636363637,1.5090909090909093,0.5272727272727273,0.8181818181818182,0.14545454545454548,0.4634247190599278,0.13025303593361667,0.3154131540973646,0.5371985737593723,0.2933913807507274,0.07850095458080938,False
Nordine Taleb,49858bf46dabf6fb,2016-03-04,Welterweight,0.75,4,-1,6.1702548965746,0.543105405279334,0.3431054052793341,40.650000000000006,0.0,4.209611746596109,0.7851931419449469,1.175450008033544,0.0,0.5524454099821747,0.15936014557338085,0.2881944444444444,0.6088086749851456,0.2632390077243018,0.12795231729055256,True
Asu Almabayev,8d3273573b85be09,2024-06-14,Flyweight,1.0,2,2,4.715099715099715,1.1972286972286972,0.6572131572131572,60.0,0.0,2.0396270396270397,0.4195804195804196,2.255892255892256,0.18518518518518517,0.4344405594405594,0.09090909090909091,0.4746503496503497,0.5769230769230769,0.19842657342657344,0.22465034965034966,True
Jose Johnson,84f727cf0166d6f2,2024-06-14,Bantamweight,0.5,2,1,7.1,0.2,0.1,26.0,0.0,3.2,1.0,2.9,0.1,0.6359126984126984,0.07936507936507936,0.2847222222222222,0.5833333333333333,0.24404761904761904,0.17261904761904762,False
Kai Kara-France,853eb0dd5c0e2149,2024-08-16,Flyweight,0.6363636363636364,11,-2,11.183725365543546,0.3272727272727272,0.10909090909090911,9.763636363636364,0.10044500953591863,9.932867132867132,0.27272727272727276,0.9781309599491418,0.0,0.866603452493504,0.03377701856403682,0.09961952894245903,0.6270546289495941,0.1301339010920355,0.24281146995837039,True
Steve Erceg,32ab52e5de93092d,2024-08-16,Flyweight,0.75,4,-1,12.803470437017996,0.8584832904884319,0.238560411311054,21.3,0.05,10.808097686375321,1.7025706940874035,0.2928020565552699,0.088560411311054,0.8198124595183418,0.15641376670788437,0.023773773773773776,0.6405596773243832,0.2607460401578049,0.09869428251781193,False
Louis Smolka,d2bc285ead803db0,2020-05-29,Bantamweight,0.5384615384615384,13,1,7.990329588243987,0.4802811077875147,0.15330467023912855,28.53846153846154,0.03076923076923077,4.717117371471607,0.7676756254351876,2.505536591337192,0.2137737114918332,0.5646040685913163,0.11067004947800811,0.32472588193067564,0.7143100471236425,0.22053837459434256,0.06515157828201473,False
Casey Kenney,e7bba7ce4d6c7b07,2020-05-29,Bantamweight,0.6666666666666666,3,-1,7.358518276762402,0.28165796344647515,0.22943864229765012,40.333333333333336,0.0,4.8949738903394255,1.5671671018276758,0.8963772845953003,0.0625,0.6064114987080104,0.26665051679586566,0.12693798449612403,0.4195036606373816,0.349510120585702,0.2309862187769164,True
Nathaniel Wood,329e403448756217,2019-03-15,Bantamweight,1.0,2,2,6.839651837524178,0.17408123791102514,0.11605415860735009,34.1,0.058027079303675046,4.924758220502901,0.23210831721470018,1.6827852998065762,0.15802707930367504,0.7295081967213115,0.03278688524590164,0.23770491803278687,0.5653253849975162,0.176602086438152,0.2580725285643318,True
Jose Quinonez,36549928f90f1d36,2019-03-15,Bantamweight,0.8,5,4,8.16,0.9600000000000002,0.48,39.760000000000005,0.08,6.4399999999999995,0.6,1.1199999999999999,0.16,0.6350802854594113,0.15508155983178282,0.2098381547088059,0.6672144950754612,0.16271778113564783,0.1700677237888911,False
King Green,887961364be5ceb3,2024-07-26,Lightweight,0.56,25,1,14.66861197339246,0.39992904656319284,0.15728603104212863,18.56,0.04,12.066252771618624,1.3384656319290464,1.2638935698447893,0.04,0.7694564122234641,0.09593802551189613,0.13460556226463974,0.5729749426689689,0.25380542471355616,0.17321963261747492,False
Paddy Pimblett,7826923b47f8d72a,2024-07-26,Lightweight,1.0,5,5,7.5864915572232645,0.4100562851782364,0.1025140712945591,20.080000000000002,0.0625140712945591,5.725928705440902,0.68,1.1805628517823639,0.2,0.6720937110291728,0.1237697916045851,0.20413649736624206,0.5972745581572653,0.1191147889638928,0.2836106528788419,True
Gillian Robertson,38c7f72747f4f712,2020-12-18,Women's Flyweight,0.75,8,2,2.616446491234532,0.5341449069484416,0.25474566631088114,42.35,0.0,0.918815040230391,0.06127819548872181,1.6363532555154192,0.08627819548872181,0.49660361546037324,0.02773268398268398,0.4756637005569428,0.8516489915550447,0.06807329844988647,0.08027770999506881,False
Taila Santos,f7467152fd9f18a2,2020-12-18,Women's Flyweight,0.5,2,1,7.21522198731501,0.5439746300211417,0.4171247357293869,46.6,0.0,4.856448202959831,1.6610993657505286,0.6976744186046512,0.2634249471458774,0.6732456140350878,0.23026315789473684,0.09649122807017543,0.4466374269005848,0.32309941520467833,0.23026315789473684,True
Thiago Santos,dea070ed4a2a8281,2021-10-01,Light Heavyweight,0.6190476190476191,21,-3,6.644663382594418,0.16781609195402303,0.06239737274220033,11.876190476190475,0.12380952380952384,3.431855500821018,1.3146141215106733,1.8981937602627257,0.004926108374384237,0.5412593562025739,0.12741303134948087,0.2837085648288975,0.513487600375605,0.207622811661069,0.2312705403442783,True
Johnny Walker,c21f26bbde777573,2021-10-01,Light Heavyweight,0.6666666666666666,6,1,2.8333333333333335,0.0,0.0,7.233333333333333,0.10000000000000002,0.8333333333333334,0.3666666666666667,1.6333333333333335,0.0,0.4575908325908325,0.08603603603603605,0.4563731313731314,0.7286852786852788,0.032085932085932085,0.23922878922878923,False
Casey Kenney,e7bba7ce4d6c7b07,2020-02-14,Catch Weight,1.0,2,2,6.537777415143603,0.42248694516971275,0.3441579634464752,60.0,0.0,3.142460835509138,2.050750652741514,1.3445659268929504,0.09375,0.4429505813953488,0.36664244186046513,0.19040697674418605,0.3848110465116279,0.41315406976744184,0.20203488372093023,False
Merab Dvalishvili,c03520b5c88ed6b4,2020-02-14,Bantamweight,0.5,4,2,7.521287581320793,2.2779416191913553,0.9092297932910536,53.15,0.05,4.407090970782991,1.1517639978718217,1.962432612665981,0.0,0.4904522286674024,0.17053703944266183,0.33901073188993575,0.7540819181156388,0.13341239220291168,0.11250568968144943,True
Francisco Trinaldo,a8283a4f415e1eb9,2020-03-13,Lightweight,0.7,20,1,7.110053859964093,0.3561579892280072,0.1561579892280072,25.37,0.04,4.782333931777378,1.3161579892280073,1.0115619389587072,0.08,0.6331188935984952,0.19241135842072749,0.1744697479807774,0.584309278008519,0.31470077080572806,0.1009899511857529,True
John Makdessi,c21a036b4e012f1c,2020-03-13,Lightweight,0.625,16,3,12.4125,0.037500000000000006,0.0,2.6874999999999996,0.07500000000000001,11.5,0.5750000000000001,0.3375,0.0,0.8448496927118347,0.04224580894483712,0.050404498343328136,0.4730987348739835,0.23838135628391754,0.22601990884209897,False
Ian Machado Garry,442c9011034ae1fd,2023-03-03,Welterweight,1.0,3,3,13.866666666666667,0.13333333333333333,0.06666666666666667,8.133333333333333,0.13333333333333333,12.933333333333332,0.7333333333333334,0.19999999999999998,0.0,0.8890355873114494,0.10234372303337819,0.008620689655172414,0.6654154154154154,0.19549722135929035,0.13908736322529425,True
Song Kenan,32490e80ddab1e5a,2023-03-03,Welterweight,0.6666666666666666,6,-1,6.533333333333332,0.0,0.0,1.8333333333333333,0.10000000000000002,5.466666666666666,0.46666666666666673,0.6,0.0,0.768337249399477,0.052960019508085876,0.17870273109243698,0.6452718771228108,0.18883368426511363,0.1658944386120757,False
Grant Dawson,99bd51917728c25d,2024-10-11,Lightweight,0.9090909090909091,11,1,4.137351554792575,0.9893253796396739,0.35821340038012717,53.654545454545456,0.009552619009711829,2.3259731700894095,0.502453533144506,1.3089248515586607,0.12476700350262346,0.4374538532239958,0.0932867612397465,0.37835029462716674,0.5911258948370708,0.19253261432228036,0.12543239993155803,True
Rafa Garcia,e132d47bd9efbbe0,2024-10-11,Lightweight,0.5714285714285714,7,2,11.109872828062892,1.369366753456789,0.5994951209569681,39.77142857142858,0.0,9.4393389165456,1.1182504246356277,0.5522834868816634,0.050777202072538864,0.7976894958747274,0.13046891034490332,0.07184159378036929,0.7281353707409235,0.17890817694079425,0.09295645231828216,False
Carla Esparza,d910665038efc639,2019-04-26,Women's Strawweight,0.5,8,-2,5.515161665836513,1.5894407845064042,0.5317808146623904,34.400000000000006,0.0,3.0855312682417795,0.942388768810867,1.4872416287838663,0.07475247524752476,0.45885070598006644,0.28567621816168326,0.2554730758582503,0.6721207087486157,0.24815545404208197,0.07972383720930232,True
Abdul Razak Alhassan,eae431e70064e046,2020-07-14,Welterweight,0.8,5,3,4.4,0.12,0.04,5.92,0.24,3.4800000000000004,0.8,0.12,0.0,0.7779904591532498,0.17200954084675016,0.05,0.8509534221162127,0.06876830318690784,0.08027827469687934,False
Rodolfo Vieira,260e9e0d4954aea6,2025-08-01,Middleweight,0.625,8,-1,5.98285498489426,1.5836102719033234,0.41797583081571,36.075,0.0,5.088293051359517,0.32265861027190335,0.5719033232628399,0.14765861027190333,0.6293081172591999,0.0748585494074668,0.2958333333333333,0.8114209022288412,0.05869844997608774,0.12988064779507097,True
Tresean Gore,147e70aa6cc48cfc,2025-08-01,Middleweight,0.4,5,-1,3.8,0.31999999999999995,0.24,11.720000000000002,0.0,3.08,0.56,0.16,0.12000000000000002,0.7940350877192983,0.1919298245614035,0.014035087719298244,0.41641898864809085,0.24125902992776055,0.3423219814241486,False
Umar Nurmagomedov,2b6fc1c02736833d,2024-03-01,Bantamweight,1.0,4,4,5.660323574730354,0.8924499229583975,0.36933744221879816,28.3,0.05,3.6929121725731897,0.55,1.4174114021571649,0.1,0.6610435435435436,0.12944444444444445,0.20951201201201203,0.6065915915915916,0.25433933933933933,0.13906906906906907,True
Nasrat Haqparast,b7b84ccd221be298,2025-10-24,Lightweight,0.7142857142857143,14,5,15.857142857142858,0.2857142857142857,0.05714285714285715,5.914285714285714,0.09999999999999999,14.214285714285717,0.8714285714285712,0.7714285714285714,0.0,0.8442140614167358,0.07275097790090114,0.08303496068236298,0.7238954942066236,0.2148063297027438,0.06129817609063254,False
Quillan Salkilld,17734443a833cdf7,2025-10-24,Lightweight,1.0,2,2,5.808791208791209,1.5164835164835166,0.5274725274725275,30.1,0.1,3.8626373626373627,0.989010989010989,0.9571428571428572,0.0,0.739451476793249,0.0949367088607595,0.16561181434599154,0.5084388185654009,0.1972573839662447,0.29430379746835444,True
Stipe Miocic,d28dee5c705991df,2017-05-12,Heavyweight,0.8333333333333334,12,4,8.477184290079983,0.6853777975469724,0.20126234545020225,20.766666666666666,0.06666666666666667,6.022700389617878,1.0531284750537473,1.4013554254083573,0.0,0.6618650946043171,0.08451186218673852,0.2536230432089444,0.7865351400101096,0.08369134114685871,0.12977351884303162,True
Junior Dos Santos,63def5a5662a6917,2017-05-12,Heavyweight,0.8,15,1,11.82666666666667,0.10666666666666666,0.06666666666666667,5.3066666666666675,0.16000000000000003,9.866666666666667,1.1733333333333331,0.7866666666666666,0.013333333333333334,0.7342557668565243,0.1029622999396111,0.16278193320386464,0.6625512081293035,0.2926200320419366,0.04482875982875983,False
Clay Guida,c47df9303d318c67,2022-04-22,Lightweight,0.53125,32,1,4.969413246741581,0.9375966292248565,0.31255870334153646,36.993750000000006,0.03377527436244143,3.2735177635600294,0.6374208595208485,1.0584746236607043,0.08045125137657835,0.5978716031472485,0.12703252789430525,0.2750958689584462,0.6054030690450998,0.14358568815472167,0.2510112428001785,False
Claudio Puelles,d747eb273a40a920,2022-04-22,Lightweight,0.8,5,4,3.8872291794377793,0.9424984674665031,0.29144583588755585,40.92,0.0,2.314767054908486,0.2378947368421053,1.334567387687188,0.10157894736842106,0.503669898665889,0.037048917401764234,0.4592811839323467,0.6291468615586499,0.30051232047823867,0.07034081796311145,True
Marcin Tybura,c9cf753cfdf77fc2,2019-09-13,Heavyweight,0.5,8,-1,8.749234571799128,0.3421253950405425,0.20271955314906576,29.75,0.025,5.6878944781968395,1.1948326348592306,1.866507458743059,0.017361111111111112,0.5733211308227089,0.13047756730378895,0.2962013018735022,0.6586409927164383,0.18007376295781186,0.16128524432574975,False
Augusto Sakai,441eacbe20e0e80b,2019-09-13,Heavyweight,1.0,2,2,15.3,0.2,0.1,19.1,0.0,9.9,4.2,1.2,0.0,0.667953667953668,0.277992277992278,0.05405405405405406,0.6743886743886744,0.18983268983268983,0.13577863577863578,True
Melissa Mullins,bd532e9a2b93870c,2024-11-08,Women's Bantamweight,0.5,2,-1,4.182765151515151,0.4356060606060606,0.09375,60.0,0.0,3.3892045454545454,0.2481060606060606,0.5454545454545454,0.0,0.8129370629370629,0.10052447552447552,0.08653846153846154,0.861013986013986,0.13898601398601398,0.0,True
Song Kenan,32490e80ddab1e5a,2021-03-19,Welterweight,0.8,5,2,7.279999999999999,0.0,0.0,2.2,0.12000000000000002,6.0,0.56,0.72,0.0,0.7220046992793725,0.06355202340970305,0.21444327731092439,0.7028976811188015,0.15517184968956493,0.1419304691916337,False
Max Griffin,b0d6a1d8ac3d563d,2021-03-19,Welterweight,0.4,10,1,10.591940298507463,0.5537313432835822,0.2958208955223881,27.519999999999992,0.08,8.498208955223882,1.4337313432835823,0.66,0.08,0.763974410242626,0.11334589106641128,0.12267969869096278,0.6894517120141134,0.20822378290277022,0.10232450508311638,True
Serghei Spivac,e2f6b2769aaedd6c,2025-06-06,Heavyweight,0.6153846153846154,13,-1,4.676861027755011,0.6279001990522085,0.4046488911661399,28.338461538461537,0.0,2.4296422199288985,0.21538461538461537,2.0318341924414978,0.057779500096880446,0.46760429753622934,0.028590877709136073,0.42688174783155775,0.7698049309079581,0.03563845200021353,0.11763354016875144,False
Waldo Cortes Acosta,fc08099550072fe4,2025-06-06,Heavyweight,0.8571428571428571,7,4,13.099587678874608,0.11535289837496968,0.043657530924084406,11.657142857142858,0.05714285714285715,11.961144797477562,0.42857142857142866,0.7098714528256124,0.014552510308028135,0.8357967816155968,0.049567853749038424,0.11463536463536464,0.6925932069934744,0.16805981338734632,0.13934697961917938,True
